10510GE 160400	 | 	Traditional Chinese Medicine in Modern Life (I)	 | 	2	 | 	W5W6	 | 	EDU 310	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520GE 161400	 | 	Traditional Chinese Medicine in Modern Life(II)	 | 	2	 | 	W5W6	 | 	EDU 310	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10510HIS 231700	 | 	Tribute to Masters: Exploring Masterpieces of Art	 | 	2	 | 	F3F4	 | 	HSSC204	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10510GE 122500	 | 	TV Media management	 | 	2	 | 	M3M4	 | 	EDU 313	 | 	Optional	 | 	GE_socialSciences	 | 	MIE
10510GEC 130102	 | 	Understanding Art	 | 	3	 | 	R3R4Rn	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	-
10520GEC 130100	 | 	Understanding Art	 | 	3	 | 	M7M8M9	 | 	EDU 313	 | 	Optional	 | 	GE_core3	 | 	 - 
10520GE 162900	 | 	Universal Human Rights and the Development of Human Rights in Taiwan	 | 	2	 | 	W7W8	 | 	EDU 309	 | 	Optional	 | 	GE_socialSciences	 | 	LawPolitics
10510LS 321000	 | 	Universe and Life	 | 	2	 | 	W7W8	 | 	LS II 113	 | 	Optional	 | 	GE_naturalSciences	 | 	BasicScience
10520GEC 110300	 | 	Value and Practice	 | 	3	 | 	R7R8R9	 | 	EDU 310	 | 	Optional	 | 	GE_core1	 | 	 - 
10510GEC 130201	 | 	Visual Culture	 | 	2	 | 	R4Rn	 | 	EDU 309	 | 	Optional	 | 	GE_core3	 | 	-
10510GEC 130202	 | 	Visual Culture	 | 	2	 | 	R5R6	 | 	EDU 309	 | 	Optional	 | 	GE_core3	 | 	-
10510GE 170400	 | 	Volunteer Medical Service	 | 	2	 | 	F5F6	 | 	EDU 309	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520GE 170400	 | 	Volunteer Medical Service	 | 	2	 | 	F5F6	 | 	EDU 307	 | 	Optional	 | 	GE_socialSciences	 | 	SPAEGS
10520HIS 212700	 | 	Winner and Loser: the Founding and Last Emperors of the Chinese History	 | 	2	 | 	W7W8	 | 	HSSD301	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10520HSS 100500	 | 	World Civilizations	 | 	3	 | 	T7T8T9	 | 	HSSC404	 | 	Optional	 | 	GE_humanities	 | 	HumaneHistorical
10510GE 199600	 | 	Write Some Notes for Music	 | 	2	 | 	F5F6	 | 	EDU 310	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
10520GE 199600	 | 	Write Some Notes for Music	 | 	2	 | 	F5F6	 | 	EDU 310	 | 	Optional	 | 	GE_humanities	 | 	GeneralArt
